,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
1,"Ostrander, Allie",SO-2,Boise State,9:38.57,Stanford Invitational,2018-03-30,3000S,W
2,"Bouchard, Marie",SR-4,San Francisco,9:41.32,Payton Jordan Invitational,2018-05-03,3000S,W
3,"Stoner, Paige",JR-3,Syracuse,9:50.42,ACC Outdoor Championships,2018-05-10,3000S,W
4,"Prouse, Charlotte",SO-2,New Mexico,9:50.47,Payton Jordan Invitational,2018-05-03,3000S,W
5,"Murphy, Grayson",SR-4,Utah,9:51.36,Stanford Invitational,2018-03-30,3000S,W
6,"Austin, Taylor",SR-4,Indiana State,9:54.01,Stanford Invitational,2018-03-30,3000S,W
7,"Strandemo, Madeline",SR-4,Minnesota,9:56.28,Mt. SAC Relays,2018-04-19,3000S,W
8,"Simmons, Cierra",JR-3,Utah State,9:56.60,Mountain West Outdoor Track & Field Championships,2018-05-09,3000S,W
9,"Hurta, Sage",SO-2,Colorado,9:57.28,2018 Pac-12 Track & Field Championships,2018-05-12,3000S,W
10,"Borchers, Claire",SR-4,Michigan,9:58.36,Big Ten Championships,2018-05-11,3000S,W
11,"Brown, Shelby",JR-3,Ole Miss,9:58.98,Mt. SAC Relays,2018-04-19,3000S,W
12,"Cashin, Amy",SR-4,West Virginia,9:59.40,Penn Relays,2018-04-26,3000S,W
13,"Scott, Sarah",JR-3,Oklahoma,9:59.53,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,3000S,W
14,"King, Rachel",JR-3,South Dakota St.,10:01.14,Stanford Invitational,2018-03-30,3000S,W
15,"Constien, Val",JR-3,Colorado,10:02.78,2018 Pac-12 Track & Field Championships,2018-05-12,3000S,W
16,"Crosby, Nell",SR-4,Columbia,10:03.28,Virginia Challenge,2018-04-20,3000S,W
17,"Clark, Erin",SR-4,Colorado,10:04.37,OSU High Performance Meet,2018-04-27,3000S,W
18,"Bogdanova, Alsu",SR-4,Eastern Michigan,10:04.88,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,3000S,W
19,"Vogelgesang, Lisa",FR-1,Ole Miss,10:06.00,SEC Outdoor Track and Field Championships,2018-05-11,3000S,W
20,"Hurley, Emma Grace",SO-2,Furman,10:06.35,Raleigh Relays,2018-03-30,3000S,W
21,"Kunc, Katy",SR-4,Kentucky,10:06.37,SEC Outdoor Track and Field Championships,2018-05-11,3000S,W
22,"Morris, Logan",SO-2,Clemson,10:07.13,ACC Outdoor Championships,2018-05-10,3000S,W
23,"Coppinger, Courtney",SR-4,Kansas,10:07.51,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,3000S,W
24,"Cannon, Maddie",JR-3,BYU,10:07.52,Payton Jordan Invitational,2018-05-03,3000S,W
25,"Edwards, Sarah",SO-2,Virginia Tech,10:08.14,ACC Outdoor Championships,2018-05-10,3000S,W
26,"Clark, Devin",SO-2,Arkansas,10:08.17,2018 Cardinal Classic,2018-04-20,3000S,W
27,"Wedekind, Morgan",SR-4,Kansas State,10:08.36,Kansas Relays,2018-04-18,3000S,W
28,"McDonald, Anna",SR-4,Boise State,10:08.69,Bryan Clay Invitational,2018-04-19,3000S,W
29,"Steelman , Hannah",FR-1,Wofford,10:09.39,Southern Conference Outdoor Track & Field Championships,2018-05-10,3000S,W
30,"Duca, Paige",SO-2,Boston College,10:09.55,Penn Relays,2018-04-26,3000S,W
31,"Brumley, Briar",JR-3,Cornell,10:09.96,Ivy League Outdoor Track & Field Championships,2018-05-05,3000S,W
32,"Jennings, Gabrielle",SO-2,Furman,10:10.41,Payton Jordan Invitational,2018-05-03,3000S,W
33,"Zieve, Sarah",SR-4,Michigan,10:11.07,Battle of the Blues,2018-04-06,3000S,W
34,"Lindsley, Greta",SR-4,Penn State,10:11.29,Virginia Challenge,2018-04-20,3000S,W
35,"Gear, Kristlin",FR-1,Furman,10:12.72,Raleigh Relays,2018-03-30,3000S,W
36,"Lloyd, Meghan",JR-3,Texas,10:13.35,Home Depot Clyde Littlefield Texas Relays,2018-03-28,3000S,W
37,"Hukka, Minttu",JR-3,Boise State,10:13.63,Stanford Invitational,2018-03-30,3000S,W
38,"Orie, Gabrielle",FR-1,Cornell,10:13.84,Ivy League Outdoor Track & Field Championships,2018-05-05,3000S,W
39,"Borchers, Emily",SO-2,Dayton,10:13.89,A-10 Championships,2018-05-05,3000S,W
40,"Smith, Karrigan",SO-2,Michigan State,10:14.05,Virginia Challenge,2018-04-20,3000S,W
41,"Welsh, Athena",SO-2,Toledo,10:14.33,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,3000S,W
42,"Nichwitz, Rachel",SO-2,Arkansas,10:14.59,Stanford Invitational,2018-03-30,3000S,W
43,"Vovk, Alesha",SR-4,Miami (Ohio),10:15.06,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,3000S,W
44,"Sapone, Lauren",SO-2,Dartmouth,10:16.50,Ivy League Outdoor Track & Field Championships,2018-05-05,3000S,W
45,"Oakes, Jordan",FR-1,Stanford,10:17.14,2018 Pac-12 Track & Field Championships,2018-05-12,3000S,W
46,"Scheriff, Jessica",JR-3,Iona,10:17.37,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,3000S,W
47,"Mancini, Grace",SO-2,La Salle,10:18.08,A-10 Championships,2018-05-05,3000S,W
48,"Stevenson, Julia",SO-2,Dartmouth,10:18.36,Sam Howell Invitational,2018-04-06,3000S,W
49,"Leach, Brighie",JR-3,Princeton,10:18.49,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,3000S,W
50,"Hayes, Kelly",SR-4,Pittsburgh,10:18.64,ACC Outdoor Championships,2018-05-10,3000S,W
51,"Doll, Kayla",SR-4,Kansas State,10:18.76,2018 Drake Relays presented by Hy-Vee,2018-04-25,3000S,W
52,"Niggemann, Alissa",FR-1,Wisconsin,10:18.89,Big Ten Championships,2018-05-11,3000S,W
53,"Blake, Bridget",SR-4,Michigan State,10:19.10,Big Ten Championships,2018-05-11,3000S,W
54,"Beattie, Grace",SO-2,Illinois State,10:19.77,Virginia Challenge,2018-04-20,3000S,W
55,"Hime, Regan",SR-4,Arkansas,10:19.96,2018 Cardinal Classic,2018-04-20,3000S,W
56,"Applegate, Molly",SR-4,William and Mary,10:20.07,2018 Dan Stimson Memorial Quad,2018-03-24,3000S,W
57,"Hamlin, Emily",JR-3,Washington,10:20.49,2018 Pac-12 Track & Field Championships,2018-05-12,3000S,W
58,"Hoj, Olivia",SO-2,BYU,10:20.53,Bryan Clay Invitational,2018-04-19,3000S,W
59,"Melly, Erin",SR-4,Columbia,10:21.00,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,3000S,W
60,"Medved, Sarah",JR-3,Portland State,10:21.56,Mt. SAC Relays,2018-04-19,3000S,W
61,"Carlson, Patricia",FR-1,Montana State,10:21.63,Mt. SAC Relays,2018-04-19,3000S,W
62,"Naumann, Kelly",JR-3,Iowa State,10:21.93,Stanford Invitational,2018-03-30,3000S,W
63,"Scott, Ciara",SR-4,Eastern Kentucky,10:22.25,Virginia Challenge,2018-04-20,3000S,W
64,"French, Anna",SO-2,Montana State,10:22.95,UCSD Triton Invitational,2018-04-13,3000S,W
65,"Cullen, Margie",SO-2,Georgetown,10:23.10,Stanford Invitational,2018-03-30,3000S,W
66,"Holland, Sanne",SR-4,Colorado St.,10:23.74,Mountain West Outdoor Track & Field Championships,2018-05-09,3000S,W
67,"Sullivan, Grace",JR-3,East Carolina,10:23.92,Virginia Challenge,2018-04-20,3000S,W
68,"Rizzo, Meredith",SR-4,Georgetown,10:24.17,Stanford Invitational,2018-03-30,3000S,W
69,"Gee, Emma",JR-3,BYU,10:24.33,Bryan Clay Invitational,2018-04-19,3000S,W
70,"Negron, Alondra",FR-1,New Mexico,10:24.45,Bryan Clay Invitational,2018-04-19,3000S,W
71,"Harris, Haley",JR-3,Indiana,10:24.81,Florida Relays,2018-03-29,3000S,W
72,"Gollnick, Hailey",SR-4,Georgia Tech,10:24.99,ACC Outdoor Championships,2018-05-10,3000S,W
73,"Fisher, Laurel",JR-3,Fordham,10:25.01,A-10 Championships,2018-05-05,3000S,W
74,"Width, Kristiane",SR-4,Oregon State,10:25.67,Bryan Clay Invitational,2018-04-19,3000S,W
75,"Harris , Alex",FR-1,Villanova,10:25.69,Penn Relays,2018-04-26,3000S,W
76,"Musselman, Sara",FR-1,BYU,10:25.99,Sacramento State Open,2018-05-05,3000S,W
77,"Wojeski, Brooke",SR-4,Northeastern,10:26.37,NEICAAA Outdoor Track & Field Championships,2018-05-11,3000S,W
78,"Barlow, Stephanie",SR-4,Toledo,10:26.48,Raleigh Relays,2018-03-30,3000S,W
79,"Pearce, Weslie",SR-4,UC Riverside,10:26.68,Adidas Steve Scott Invitational,2018-04-27,3000S,W
80,"Ilse, Morgan",JR-3,North Carolina,10:26.80,ACC Outdoor Championships,2018-05-10,3000S,W
81,"Broschard, Gabrielle",JR-3,Purdue,10:26.97,Big Ten Championships,2018-05-11,3000S,W
82,"Donaghu, Ella",FR-1,Stanford,10:26.99,Stanford Invitational,2018-03-30,3000S,W
83,"Barnes, Ashley",SO-2,Tulsa,10:27.10,The American Outdoor Track & Field Championships,2018-05-11,3000S,W
84,"Leiher, Sydney",SR-4,Syracuse,10:27.20,ACC Outdoor Championships,2018-05-10,3000S,W
85,"Christen, Hannah",SR-4,Ole Miss,10:27.30,SEC Outdoor Track and Field Championships,2018-05-11,3000S,W
86,"Scharmann, Emily",SR-4,UCLA,10:27.33,Jim Bush / Bob Larsen Invitational,2018-03-31,3000S,W
87,"Gil-Echevarria, Paula",SR-4,Eastern Washington,10:27.41,Mt. SAC Relays,2018-04-19,3000S,W
88,"MacLean, Heather",SR-4,UMass Amherst,10:27.59,Minuteman Invitational,2018-04-07,3000S,W
89,"Mount, Juliana",JR-3,Oregon State,10:27.80,Oregon Twilight,2018-05-04,3000S,W
90,"Heinst, Famke",FR-1,High Point,10:27.94,Virginia Challenge,2018-04-20,3000S,W
91,"Catania, Julianna",SO-2,Penn,10:28.23,Penn Relays,2018-04-26,3000S,W
92,"Martino, Dani",JR-3,Iona,10:28.73,Metro Atlantic Outdoor Track & Field Championships,2018-05-05,3000S,W
93,"Crawford, Ashleigh",SO-2,Lehigh,10:28.77,2018 Larry Ellis Invitational,2018-04-20,3000S,W
94,"Walden, Cheyenne",FR-1,Oklahoma State,10:28.95,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,3000S,W
95,"Blanks, Lindsey",SO-2,Air Force,10:29.04,Mt. SAC Relays,2018-04-19,3000S,W
96,"Boos, Annie",FR-1,California,10:29.19,2018 Pac-12 Track & Field Championships,2018-05-12,3000S,W
97,"Huglen, Madeline",JR-3,South Dakota,10:29.39,Mt. SAC Relays,2018-04-19,3000S,W
98,"Juul, Anna",FR-1,Harvard,10:29.51,Penn Relays,2018-04-26,3000S,W
99,"Ferron, Kayla",SR-4,Arizona,10:29.69,2018 Pac-12 Track & Field Championships,2018-05-12,3000S,W
100,"Mills, Eryn",JR-3,Richmond,10:30.23,A-10 Championships,2018-05-05,3000S,W
1,"Kipp, Shalaya",SR-4,Colorado,9:39.12,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
2,"Sorna, Rachel",SR-4,Cornell,9:43.48,Larry Ellis Invitational,2014-04-16,3000S,W
3,"O'Connor, Leah",JR-3,Michigan State,9:44.35,Larry Ellis Invitational,2014-04-16,3000S,W
4,"Johnson, Rachel",JR-3,Baylor,9:49.31,Stanford Invitational,2014-04-04,3000S,W
5,"Heymsfield, Grace",SR-4,Arkansas,9:53.65,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
6,"Quigley, Colleen",JR-3,Florida State,9:56.96,Crimson Tide Invitational,2014-04-05,3000S,W
7,"Griesche, Cornelia",SO-2,Miss State,10:00.58,SEC Outdoor Championship,2014-05-15,3000S,W
8,"Howard, Marisa",JR-3,Boise State,10:00.79,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
9,"Patrignelli, Megan",SR-4,Oregon,10:03.82,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
10,"Leptich, Alex",SR-4,Michigan,10:04.86,Virginia-Cal-Michigan,2014-04-05,3000S,W
11,"Voronko, Victoria",JR-3,Eastern Michigan,10:05.94,Mid-American Outdoor Track & Field Championships,2014-05-15,3000S,W
12,"Aragon, Alexa",SR-4,Notre Dame,10:06.13,Virginia Challenge,2014-05-09,3000S,W
13,"Woolven, Pippa",SO-2,Florida State,10:06.45,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
14,"Rehberg, Maya",FR-1,Iona,10:07.61,Mt. SAC Relays,2014-04-17,3000S,W
15,"Doney, Blair",SR-4,Purdue,10:08.23,2014 Drake Relays presented by Hy-Vee,2014-04-23,3000S,W
16,"Butterworth, Alycia",JR-3,Idaho,10:08.64,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
17,"Kamilos, Jessica",SO-2,Arkansas,10:08.73,SEC Outdoor Championship,2014-05-15,3000S,W
18,"Chojnacky, Mackenzie",JR-3,Toledo,10:09.28,Mid-American Outdoor Track & Field Championships,2014-05-15,3000S,W
19,"Harrison, Andrea",JR-3,BYU,10:09.86,Stanford Invitational,2014-04-04,3000S,W
20,"Landwehr, Katie",SO-2,Michigan State,10:09.87,Larry Ellis Invitational,2014-04-16,3000S,W
20,"Olson, Heather",SR-4,Rice,10:09.87,Conference USA Outdoor Track & Field Championships,2014-05-15,3000S,W
22,"Zillmer, Kristen",SR-4,Illinois State,10:10.72,2014 MVC Outdoor Track & Field Championships,2014-05-16,3000S,W
23,"Weschler, Megan",SR-4,Michigan,10:11.56,Virginia-Cal-Michigan,2014-04-05,3000S,W
24,"Menghini, Krista",JR-3,Southern Illinois,10:12.54,2014 MVC Outdoor Track & Field Championships,2014-05-16,3000S,W
25,"Wilson, Charlotte",SR-4,North Texas,10:13.10,Conference USA Outdoor Track & Field Championships,2014-05-15,3000S,W
26,"Weiler, Liz",SO-2,Toledo,10:13.54,Mid-American Outdoor Track & Field Championships,2014-05-15,3000S,W
27,"Budd, Kelli",SR-4,Minnesota,10:14.53,2014 Drake Relays presented by Hy-Vee,2014-04-23,3000S,W
28,"Dahl, Emma",JR-3,Arkansas-Little Rock,10:15.20,Stanford Invitational,2014-04-04,3000S,W
29,"Demorest, Heather",JR-3,Montana State,10:15.75,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
30,"Lystad, Tansey",SO-2,Portland,10:15.83,Stanford Invitational,2014-04-04,3000S,W
31,"George, Diana",SR-4,Cal Poly,10:15.93,Stanford Invitational,2014-04-04,3000S,W
32,"Tresch, Martina",SR-4,Kansas State,10:16.08,Stanford Invitational,2014-04-04,3000S,W
33,"Delozier, Sarah",JR-3,Dartmouth,10:16.38,Larry Ellis Invitational,2014-04-16,3000S,W
34,"Bird, Elizabeth",FR-1,Princeton,10:16.47,Penn Relays,2014-04-24,3000S,W
35,"Young, Lucy",FR-1,Northeastern,10:17.05,2014 ECAC-IC4A Outdoor Championships,2014-05-16,3000S,W
36,"Mahoney, Katie",SO-2,Eastern Washington,10:17.34,Mt. SAC Relays,2014-04-17,3000S,W
37,"Martinelli, Sarah",SR-4,West Virginia,10:17.38,Stanford Invitational,2014-04-04,3000S,W
38,"Magnusson, Tova",FR-1,SMU,10:17.84,The American Outdoor Track & Field Championships,2014-05-02,3000S,W
39,"Ginther, Samantha",SR-4,Indiana,10:17.86,Big Ten Outdoor Track & Field Championships,2014-05-16,3000S,W
40,"Sumney, Shaina",SR-4,UNC-Greensboro,10:18.13,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
41,"Ziegler, Lisa",FR-1,Miss State,10:18.51,Mt. SAC Relays,2014-04-17,3000S,W
41,"Winslow, Danielle",SO-2,Boston College,10:18.51,2014 ECAC-IC4A Outdoor Championships,2014-05-16,3000S,W
43,"Miller, Liberty",JR-3,Washington,10:18.56,Pac-12 Outdoor Track and Field Championships,2014-05-17,3000S,W
44,"Souza, Shanoah",SO-2,SMU,10:18.74,The American Outdoor Track & Field Championships,2014-05-02,3000S,W
45,"Nickle, Sharlene",SR-4,Texas Tech,10:18.92,Stanford Invitational,2014-04-04,3000S,W
46,"Moraczewski, Katie",SR-4,Minnesota,10:19.51,Stanford Invitational,2014-04-04,3000S,W
47,"Cheruiyot, Benadate",SO-2,Louisville,10:19.64,The American Outdoor Track & Field Championships,2014-05-02,3000S,W
48,"Neigel, Emma",JR-3,Miss State,10:19.70,LSU Battle on the Bayou,2014-04-05,3000S,W
49,"Webb, Louise",JR-3,Lamar,10:19.83,Mt. SAC Relays,2014-04-17,3000S,W
50,"Gerlach, Tori",SO-2,Penn State,10:20.55,Big Ten Outdoor Track & Field Championships,2014-05-16,3000S,W
51,"Setzler, Erika",SR-4,Central Arkansas,10:20.56,Southland Conference Track & Field Championship,2014-05-09,3000S,W
52,"Fouhy, Vicky",SR-4,Virginia,10:20.63,Virginia Challenge,2014-05-09,3000S,W
53,"Arrigoni, Catie",SO-2,Eastern Washington,10:20.75,OSU High Performance - Colleges,2014-05-01,3000S,W
54,"Benson, Abbie",JR-3,Penn State,10:20.76,Stanford Invitational,2014-04-04,3000S,W
55,"Meyer, Svenja",SR-4,Jacksonville,10:20.80,Florida Relays,2014-04-03,3000S,W
56,"Cargill, Nicole",SR-4,Dayton,10:20.88,Mt. SAC Relays,2014-04-17,3000S,W
57,"Garry, Kira",JR-3,Yale,10:21.01,Stanford Invitational,2014-04-04,3000S,W
58,"Norman, Samantha",SR-4,North Carolina St.,10:21.16,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
59,"Wood, Courtney",JR-3,Missouri,10:21.32,SEC Outdoor Championship,2014-05-15,3000S,W
60,"Ritter, Emily",JR-3,Rider,10:21.82,2014 ECAC-IC4A Outdoor Championships,2014-05-16,3000S,W
61,"McShea, Kelly",JR-3,Illinois State,10:21.93,2014 MVC Outdoor Track & Field Championships,2014-05-16,3000S,W
62,"Greenleaf, Katelyn",SO-2,Alabama,10:22.02,SEC Outdoor Championship,2014-05-15,3000S,W
63,"Redd, Jennica",JR-3,BYU,10:22.69,Virginia Challenge,2014-05-09,3000S,W
64,"Darnell, Sadie",JR-3,Southern Illinois,10:23.11,2014 MVC Outdoor Track & Field Championships,2014-05-16,3000S,W
65,"Chandler, Rebecca",JR-3,Vanderbilt,10:23.17,SEC Outdoor Championship,2014-05-15,3000S,W
66,"Schmelzle, Hope",FR-1,Purdue,10:23.38,Big Ten Outdoor Track & Field Championships,2014-05-16,3000S,W
67,"Teschuk, Erin",SO-2,North Dakota St.,10:23.75,Bryan Clay Invitational,2014-04-18,3000S,W
68,"DeStefano, Audra",FR-1,Wyoming,10:24.03@,Cowpoke Open,2014-05-03,3000S,W
69,"Leiher, Sydney",FR-1,Syracuse,10:24.39,Stanford Invitational,2014-04-04,3000S,W
70,"Formaz, Clea",JR-3,Arizona,10:24.40,Mt. SAC Relays,2014-04-17,3000S,W
71,"McDaniel, Bret",JR-3,Georgia,10:24.73,Florida Relays,2014-04-03,3000S,W
72,"Chevillard, Cecile",SO-2,Eastern Kentucky,10:25.08,Virginia Challenge,2014-05-09,3000S,W
73,"Hanenburg, Kaitlin",SR-4,Colorado St.,10:25.53,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
74,"Showalter, Katharine",SR-4,Georgia State,10:25.69,Georgia Tech Invitational,2014-05-16,3000S,W
75,"Hood, Nicola",JR-3,New Mexico,10:26.00,Bryan Clay Invitational,2014-04-18,3000S,W
76,"Palermo, Valerie",FR-1,Duquesne,10:26.10,Atlantic 10 Championships,2014-05-03,3000S,W
77,"DeVoe, Claire",SO-2,Cornell,10:26.14,Larry Ellis Invitational,2014-04-16,3000S,W
78,"Johnson, Brianna",SO-2,Indiana,10:26.22,Penn Relays,2014-04-24,3000S,W
79,"Givens, Susan Rachel",FR-1,Auburn,10:26.25,SEC Outdoor Championship,2014-05-15,3000S,W
80,"Urick, Kaila",SO-2,Minnesota,10:26.52,Big Ten Outdoor Track & Field Championships,2014-05-16,3000S,W
81,"Nun, Melanie",FR-1,Colorado,10:26.56,Pac-12 Outdoor Track and Field Championships,2014-05-17,3000S,W
82,"Cawley, Erin",SR-4,Wisconsin,10:26.60,Big Ten Outdoor Track & Field Championships,2014-05-16,3000S,W
83,"Marches, Brittany",SR-4,Texas,10:26.90,Stanford Invitational,2014-04-04,3000S,W
84,"Berry, Ashley",SR-4,Duke,10:27.50,Georgia Tech Invitational,2014-05-16,3000S,W
85,"Sumney, Chelsea",SR-4,UNC-Greensboro,10:27.64,Virginia Challenge,2014-05-09,3000S,W
86,"Joseph, Amira",JR-3,Vanderbilt,10:27.72,Mt. SAC Relays,2014-04-17,3000S,W
87,"Mercer, Erin",SR-4,North Carolina St.,10:27.84,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
88,"Castrogivanni, Brianna",SR-4,Sacred Heart,10:27.86,NEICAAA Outdoor Track & Field Championships,2014-05-08,3000S,W
89,"Hodson-Davies, Brooke",SR-4,Utah Valley,10:27.98,Occidental Distance Carnival and Sprints Festival,2014-03-14,3000S,W
90,"Bushman, Brittany",SR-4,Utah State,10:28.18,2014 Brutus Hamilton Open,2014-04-25,3000S,W
91,"Hilton, Nicole",JR-3,Ohio State,10:28.27,Big Ten Outdoor Track & Field Championships,2014-05-16,3000S,W
92,"Woodruff, Chelsi",SR-4,Florida State,10:28.31,FSU Twilight,2014-05-09,3000S,W
93,"Kirsch, Demerey",JR-3,Nevada,10:28.57,Stanford Invitational,2014-04-04,3000S,W
94,"Talbert, Madelin",SO-2,Lipscomb,10:28.76,Atlantic Sun Outdoor Track and Field Championships,2014-05-16,3000S,W
95,"Gil-Echevarria, Paula",FR-1,Eastern Washington,10:29.03,OSU High Performance - Colleges,2014-05-01,3000S,W
96,"Baker, Elle",JR-3,North Florida,10:29.16,FSU Twilight,2014-05-09,3000S,W
97,"Novotna, Tereza",JR-3,Elon,10:29.28,Wolfpack Last Chance,2014-05-16,3000S,W
98,"Yuan, Megan",FR-1,West Virginia,10:30.16,Virginia Challenge,2014-05-09,3000S,W
99,"Roberts, Nicole",JR-3,New Mexico,10:30.52,Payton Jordan Cardinal Invitational,2014-05-04,3000S,W
100,"O'Dea, Jordan",FR-1,Northeastern,10:30.85,2014 ECAC-IC4A Outdoor Championships,2014-05-16,3000S,W
1,"Purrier, Elinor",JR-3,New Hampshire,9:43.65,2017 Ocean State Invitational,2017-04-15,3000S,W
2,"Gerlach, Tori",SR-4,Penn State,9:50.60,Bison Outdoor Classic,2017-04-14,3000S,W
